Date,Open,High,Low,Close,Volume,Day,Month,Year,% Change,MM_7,MM_15,Delta_7,Delta_15,Delta_MM,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Raised,Next Raised
2000-01-21,1.7738531435464322,1.7738531435464322,1.736897587776184,1.736897587776184,144000,21,1,2000,-2.083371135341139,1.7891632318496704,1.6877474228541056,-0.05226564407348633,0.049150164922078465,0.1014158089955648,1.7738535404205322,1.7738535404205322,1.759070634841919,1.7738535404205322,1.7738535404205322,0,1
2000-01-24,1.7368979763820107,1.7923308995201523,1.7368979763820107,1.7738535404205322,705600,24,1,2000,2.127699002199912,1.7886353731155396,1.7025295495986938,-0.014781832695007324,0.07132399082183838,0.0861058235168457,1.7738535404205322,1.759070634841919,1.7738535404205322,1.7738535404205322,1.7738535404205322,1,0
2000-01-25,1.7738535404205322,1.7738535404205322,1.7738535404205322,1.7738535404205322,0,25,1,2000,0.0,1.7833560705184937,1.7197753667831421,-0.009502530097961426,0.05407817363739009,0.06358070373535152,1.759070634841919,1.7738535404205322,1.7738535404205322,1.7738535404205322,1.736897587776184,0,0
2000-01-26,1.759070634841919,1.759070634841919,1.759070634841919,1.759070634841919,196800,26,1,2000,-0.8333780237069988,1.7706856387002128,1.736035656929016,-0.011615003858293838,0.023034977912902876,0.034649981771196714,1.7738535404205322,1.7738535404205322,1.7738535404205322,1.736897587776184,1.6629869937896729,0,1
2000-01-27,1.7923308995201523,1.7923308995201523,1.7738535404205322,1.7738535404205322,686400,27,1,2000,0.8403815791025115,1.7680460384913854,1.7532814741134644,0.005807501929146808,0.02057206630706787,0.014764564377921063,1.7738535404205322,1.7738535404205322,1.736897587776184,1.6629869937896729,1.6629869937896729,1,0
2000-01-28,1.7738535404205322,1.7738535404205322,1.7738535404205322,1.7738535404205322,211200,28,1,2000,0.0,1.766462274960109,1.7668317794799804,0.007391265460423124,0.007021760940551847,-0.00036950451987127764,1.7738535404205322,1.736897587776184,1.6629869937896729,1.6629869937896729,1.7258111238479614,0,0
2000-01-31,1.7738535404205322,1.7738535404205322,1.7738535404205322,1.7738535404205322,0,31,1,2000,0.0,1.766462274960109,1.7717591524124146,0.007391265460423124,0.0020943880081176758,-0.0052968774523054485,1.736897587776184,1.6629869937896729,1.6629869937896729,1.7258111238479614,1.8108086585998535,0,0
2000-02-01,1.736897587776184,1.736897587776184,1.736897587776184,1.736897587776184,148800,1,2,2000,-2.083371135341139,1.766462274960109,1.7739764293034872,-0.02956468718392502,-0.03707884152730312,-0.007514154343378099,1.6629869937896729,1.6629869937896729,1.7258111238479614,1.8108086585998535,1.9161311388015747,0,0
2000-02-02,1.7516796546044284,1.7516796546044284,1.6629869937896729,1.6629869937896729,739200,2,2,2000,-4.255322507594805,1.7506241968699865,1.7701577027638753,-0.08763720308031364,-0.10717070897420244,-0.019533505893888803,1.6629869937896729,1.7258111238479614,1.8108086585998535,1.9161311388015747,1.884718894958496,0,0
2000-02-03,1.6445092195521889,1.699942119345178,1.6445092195521889,1.6629869937896729,4382400,3,2,2000,0.0,1.7347861187798637,1.7625202655792236,-0.07179912499019081,-0.09953327178955074,-0.027734146799359927,1.7258111238479614,1.8108086585998535,1.9161311388015747,1.884718894958496,1.7738535404205322,0,1
2000-02-04,1.662987476742697,1.7258111238479614,1.662987476742697,1.7258111238479614,345600,4,2,2000,3.777788418845218,1.7300347600664412,1.7568537632624308,-0.004223636218479765,-0.031042639414469386,-0.02681900319598962,1.8108086585998535,1.9161311388015747,1.884718894958496,1.7738535404205322,1.6810953617095947,1,1
2000-02-07,1.7368979543787617,1.8108086585998535,1.7368979543787617,1.8108086585998535,81600,7,2,2000,4.92507746516182,1.735314062663487,1.7543900966644288,0.07549459593636643,0.056418561935424716,-0.01907603400094171,1.9161311388015747,1.884718894958496,1.7738535404205322,1.6810953617095947,1.6592917442321777,1,1
2000-02-08,1.8108085102197,1.9161311388015747,1.8108085102197,1.9161311388015747,1036800,8,2,2000,5.816322983741329,1.7556394338607788,1.7626434564590454,0.1604917049407959,0.1534876823425293,-0.0070040225982666016,1.884718894958496,1.7738535404205322,1.6810953617095947,1.6592917442321777,1.699942946434021,1,0
2000-02-09,1.888414365814242,1.9364559098584697,1.884718894958496,1.884718894958496,6081600,9,2,2000,-1.6393577248958624,1.7714773416519165,1.7692953904469808,0.11324155330657959,0.11542350451151528,0.002181951204935695,1.7738535404205322,1.6810953617095947,1.6592917442321777,1.699942946434021,1.699942946434021,0,0
2000-02-10,1.8847193866968155,1.8847193866968155,1.7738535404205322,1.7738535404205322,3969600,10,2,2000,-5.882328385125324,1.776756763458252,1.7692953904469808,-0.0029032230377197266,0.0045581499735514175,0.007461373011271144,1.6810953617095947,1.6592917442321777,1.699942946434021,1.699942946434021,1.6629869937896729,0,0
2000-02-11,1.773853254226786,1.773853254226786,1.6810953617095947,1.6810953617095947,43200,11,2,2000,-5.229190381126225,1.7793436731610979,1.7655752420425415,-0.09824831145150315,-0.08447988033294673,0.013768431118556412,1.6592917442321777,1.699942946434021,1.699942946434021,1.6629869937896729,1.6629869937896729,0,0
2000-02-14,1.6814648901913105,1.6814648901913105,1.6592917442321777,1.6592917442321777,278400,14,2,2000,-1.2969887356802712,1.77881578036717,1.7579377889633179,-0.1195240361349923,-0.09864604473114014,0.02087799140385216,1.699942946434021,1.699942946434021,1.6629869937896729,1.6629869937896729,1.6629869937896729,0,1
2000-02-15,1.6592920136470433,1.699942946434021,1.5890770929074616,1.699942946434021,158400,15,2,2000,2.449912882598859,1.7751203264508928,1.7530104160308837,-0.0751773800168718,-0.053067469596862704,0.022109910420009093,1.699942946434021,1.6629869937896729,1.6629869937896729,1.6629869937896729,1.6260318756103516,1,0
2000-02-16,1.699942946434021,1.699942946434021,1.699942946434021,1.699942946434021,470400,16,2,2000,0.0,1.7592823675700597,1.7490685701370239,-0.05933942113603874,-0.049125623703002885,0.010213797433035854,1.6629869937896729,1.6629869937896729,1.6629869937896729,1.6260318756103516,1.6629869937896729,0,0
