Date,Open,High,Low,Close,Volume,Day,Month,Year,% Change,MM_7,MM_15,Delta_7,Delta_15,Delta_MM,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Raised,Next Raised
2023-05-29,28075.591796875,28432.0390625,27563.876953125,27745.884765625,15181308984,29,5,2023,-1.20973437068298,27065.13253348214,27036.0734375,680.7522321428587,709.8113281250007,29.059095982142026,27702.349609375,27219.658203125,26819.97265625,27249.58984375,27075.12890625,0,0
2023-05-30,27745.123046875,28044.759765625,27588.501953125,27702.349609375,13251081851,30,5,2023,-0.15690671469931194,27133.221540178572,27070.050520833334,569.1280691964275,632.2990885416657,63.171019345238165,27219.658203125,26819.97265625,27249.58984375,27075.12890625,27119.06640625,0,0
2023-05-31,27700.529296875,27831.677734375,26866.453125,27219.658203125,15656371534,31,5,2023,-1.742420455507676,27259.62723214286,27082.251041666666,-39.9690290178587,137.40716145833358,177.37619047619228,26819.97265625,27249.58984375,27075.12890625,27119.06640625,25760.09765625,0,0
2023-06-01,27218.412109375,27346.10546875,26671.720703125,26819.97265625,14678970415,1,6,2023,-1.4683709247646393,27308.73660714286,27043.662369791666,-488.7639508928587,-223.6897135416657,265.074237351193,27249.58984375,27075.12890625,27119.06640625,25760.09765625,27238.783203125,0,1
2023-06-02,26824.556640625,27303.861328125,26574.64453125,27249.58984375,14837415000,2,6,2023,1.601855426947596,27384.493582589286,27071.487760416665,-134.90373883928623,178.10208333333503,313.00582217262127,27075.12890625,27119.06640625,25760.09765625,27238.783203125,26345.998046875,1,0
2023-06-03,27252.32421875,27317.052734375,26958.00390625,27075.12890625,8385597470,3,6,2023,-0.640233260391676,27414.03292410714,27083.82109375,-338.9040178571413,-8.692187500000728,330.21183035714057,27119.06640625,25760.09765625,27238.783203125,26345.998046875,26508.216796875,0,1
2023-06-04,27075.123046875,27407.01953125,26968.224609375,27119.06640625,9360912318,4,6,2023,0.1622799291266075,27275.950055803572,27083.119791666668,-156.88364955357247,35.94661458333212,192.8302641369046,25760.09765625,27238.783203125,26345.998046875,26508.216796875,26480.375,1,0
2023-06-05,27123.109375,27129.982421875,25445.16796875,25760.09765625,21513292646,5,6,2023,-5.011119223804861,26992.266183035714,27016.871223958333,-1232.1685267857138,-1256.7735677083328,-24.605040922619082,27238.783203125,26345.998046875,26508.216796875,26480.375,25851.240234375,0,1
2023-06-06,25732.109375,27313.8203125,25434.8671875,27238.783203125,21929670693,6,6,2023,5.7402171630208665,26926.042410714286,27042.704947916667,312.74079241071377,196.07825520833285,-116.66253720238092,26345.998046875,26508.216796875,26480.375,25851.240234375,25940.16796875,1,0
2023-06-07,27235.650390625,27332.181640625,26146.98828125,26345.998046875,19530045082,7,6,2023,-3.277624957004588,26801.233816964286,26984.056380208334,-455.23577008928623,-638.0583333333343,-182.82256324404807,26508.216796875,26480.375,25851.240234375,25940.16796875,25902.5,0,1
2023-06-08,26347.654296875,26797.513671875,26246.6640625,26508.216796875,11904824295,8,6,2023,0.6157244440365472,26756.697265625,26995.616276041666,-248.48046875,-487.3994791666664,-238.91901041666642,26480.375,25851.240234375,25940.16796875,25902.5,25918.728515625,1,0
2023-06-09,26505.923828125,26770.2890625,26339.314453125,26480.375,11015551640,9,6,2023,-0.10503081775867784,26646.809430803572,26995.894140625,-166.43443080357247,-515.5191406250015,-349.084709821429,25851.240234375,25940.16796875,25902.5,25918.728515625,25124.67578125,0,0
2023-06-10,26481.76171875,26531.044921875,25501.8359375,25851.240234375,19872933189,10,6,2023,-2.375852931180167,26471.968191964286,26938.024088541668,-620.7279575892862,-1086.7838541666679,-466.05589657738165,25940.16796875,25902.5,25918.728515625,25124.67578125,25576.39453125,0,1
2023-06-11,25854.03125,26203.439453125,25668.986328125,25940.16796875,10732609603,11,6,2023,0.3439979419507688,26303.554129464286,26876.145052083335,-363.38616071428623,-935.977083333335,-572.5909226190488,25902.5,25918.728515625,25124.67578125,25576.39453125,26327.462890625,1,0
2023-06-12,25934.28515625,26087.919921875,25675.197265625,25902.5,11677889997,12,6,2023,-0.1452109670044499,26323.897321428572,26730.601953125,-421.39732142857247,-828.1019531249985,-406.7046316964261,25918.728515625,25124.67578125,25576.39453125,26327.462890625,26510.67578125,0,1
2023-06-13,25902.94140625,26376.3515625,25728.365234375,25918.728515625,14143474486,13,6,2023,0.06265231396582749,26135.31808035714,26608.791536458335,-216.5895647321413,-690.063020833335,-473.47345610119373,25124.67578125,25576.39453125,26327.462890625,26510.67578125,26336.212890625,1,0
2023-06-14,25920.2578125,26041.80078125,24902.15234375,25124.67578125,14265717766,14,6,2023,-3.0636253390914137,25960.84347098214,26436.946614583332,-836.1676897321413,-1312.2708333333321,-476.1031436011908,25576.39453125,26327.462890625,26510.67578125,26336.212890625,26851.029296875,0,1
2023-06-15,25121.673828125,25735.30859375,24797.16796875,25576.39453125,15837384409,15,6,2023,1.7979087727655774,25827.726004464286,26327.395703125,-251.33147321428623,-751.0011718749993,-499.66969866071304,26327.462890625,26510.67578125,26336.212890625,26851.029296875,28327.48828125,1,1
2023-06-16,25575.283203125,26463.173828125,25245.357421875,26327.462890625,16324646965,16,6,2023,2.9365685552642073,25805.881417410714,26294.56171875,521.5814732142862,32.90117187500073,-488.6803013392855,26510.67578125,26336.212890625,26851.029296875,28327.48828125,30027.296875,1,1
2023-06-17,26328.6796875,26769.39453125,26174.4921875,26510.67578125,11090276850,17,6,2023,0.6959002900740696,25900.086495535714,26245.30078125,610.5892857142862,265.375,-345.21428571428623,26336.212890625,26851.029296875,28327.48828125,30027.296875,29912.28125,1,0
2023-06-18,26510.45703125,26675.92578125,26325.890625,26336.212890625,9565695129,18,6,2023,-0.6580854145875503,25956.66434151786,26196.039713541668,379.5485491071413,140.17317708333212,-239.37537202380918,26851.029296875,28327.48828125,30027.296875,29912.28125,30695.46875,0,1
2023-06-19,26335.44140625,26984.611328125,26312.83203125,26851.029296875,12826986222,19,6,2023,1.9547852547670663,26092.168526785714,26178.170572916668,758.8607700892862,672.8587239583321,-86.00204613095411,28327.48828125,30027.296875,29912.28125,30695.46875,30548.6953125,1,1
2023-06-20,26841.6640625,28388.96875,26668.791015625,28327.48828125,22211859147,20,6,2023,5.498705349618893,26436.27706473214,26349.329947916667,1891.2112165178587,1978.1583333333328,86.94711681547415,30027.296875,29912.28125,30695.46875,30548.6953125,30480.26171875,1,1
2023-06-21,28311.310546875,30737.330078125,28283.41015625,30027.296875,33346760979,21,6,2023,6.000562340273241,27136.651506696428,26535.230859375,2890.6453683035725,3492.0660156250015,601.420647321429,29912.28125,30695.46875,30548.6953125,30480.26171875,30271.130859375,1,0
2023-06-22,29995.935546875,30495.998046875,29679.158203125,29912.28125,20653160491,22,6,2023,-0.38303689299371557,27756.063895089286,26772.983072916668,2156.2173549107138,3139.298177083332,983.0808221726184,30695.46875,30548.6953125,30480.26171875,30271.130859375,30688.1640625,0,1
2023-06-23,29896.3828125,31389.5390625,29845.21484375,30695.46875,24115570085,23,6,2023,2.618280743799839,28380.06473214286,27052.133203125,2315.4040178571413,3643.3355468750015,1327.9315290178602,30548.6953125,30480.26171875,30271.130859375,30688.1640625,30086.24609375,1,0
2023-06-24,30708.73828125,30804.1484375,30290.146484375,30548.6953125,12147822496,24,6,2023,-0.47815994828226405,28956.924665178572,27323.354557291666,1591.7706473214275,3225.3407552083336,1633.570107886906,30480.26171875,30271.130859375,30688.1640625,30086.24609375,30445.3515625,0,0
