Date,Open,High,Low,Close,Volume,Day,Month,Year,% Change,MM_7,MM_15,Delta_7,Delta_15,Delta_MM,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Raised,Next Raised
2024-12-09,111.48848656319846,112.92446901282077,110.54112905248537,112.00703430175781,124742,9,12,2024,-0.06228669360174299,109.57953425816127,105.22000020345052,2.427500043596538,6.787034098307288,4.35953405471075,111.64804077148438,111.16938018798828,112.81478118896484,112.46575927734375,115.51721954345703,0,0
2024-12-10,111.7776758087162,112.95438823511796,110.83032587233308,111.64804077148438,114613,10,12,2024,-0.32050980772000415,110.57959638323102,106.0270782470703,1.0684443882533543,5.620962524414068,4.552518136160714,111.16938018798828,112.81478118896484,112.46575927734375,115.51721954345703,114.98870086669922,0,0
2024-12-11,111.88736761958914,112.98430871259666,110.79043413471794,111.16938018798828,154167,11,12,2024,-0.4287227793596471,110.91152627127511,106.75703887939453,0.2578539167131737,4.412341308593753,4.154487391880579,112.81478118896484,112.46575927734375,115.51721954345703,114.98870086669922,115.44742584228516,0,1
2024-12-12,109.49406540763866,113.99149363891847,105.85423394402589,112.81478118896484,120082,12,12,2024,1.480084712349905,111.46569279261998,107.62793884277343,1.349088396344868,5.186842346191412,3.837753949846544,112.46575927734375,115.51721954345703,114.98870086669922,115.44742584228516,112.17655944824219,1,0
2024-12-13,113.1737800876445,113.1737800876445,111.45857131536134,112.46575927734375,142624,13,12,2024,-0.30937604801668517,111.7990471976144,108.46493377685547,0.6667120797293506,4.000825500488276,3.334113420758925,115.51721954345703,114.98870086669922,115.44742584228516,112.17655944824219,110.55110168457031,0,1
2024-12-16,112.98430369962999,115.51721954345703,112.24636015923265,115.51721954345703,128121,16,12,2024,2.7132349309875625,112.52843693324498,109.44752146402995,2.9887826102120556,6.069698079427084,3.0809154692150287,114.98870086669922,115.44742584228516,112.17655944824219,110.55110168457031,111.39873504638672,1,0
2024-12-17,115.02859032474582,116.40474999887708,114.12112988062815,114.98870086669922,118205,17,12,2024,-0.4575237171104085,112.94441659109933,110.21936492919922,2.0442842755998925,4.769335937500003,2.7250516619001104,115.44742584228516,112.17655944824219,110.55110168457031,111.39873504638672,113.09400177001953,0,1
2024-12-18,116.03578587713781,116.68397629894147,113.86185972299023,115.44742584228516,157112,18,12,2024,0.3989304793674542,113.43590109688895,111.03442077636718,2.0115247453962013,4.413005065917972,2.4014803205217703,112.17655944824219,110.55110168457031,111.39873504638672,113.09400177001953,110.6408462524414,1,0
2024-12-19,115.34769910557408,115.78647553870687,111.24915046520731,112.17655944824219,145721,19,12,2024,-2.8332085970555587,113.51140376499721,111.55230712890625,-1.3348443167550244,0.6242523193359375,1.9590966360909619,110.55110168457031,111.39873504638672,113.09400177001953,110.6408462524414,110.88018798828125,0,0
2024-12-20,109.18491629658837,112.27627697354811,108.42703942898632,110.55110168457031,111126,20,12,2024,-1.4490173095581982,113.42307826450893,111.9458735148112,-2.871976579938618,-1.3947718302408845,1.4772047496977336,111.39873504638672,113.09400177001953,110.6408462524414,110.88018798828125,107.14063262939453,0,1
2024-12-23,112.37600776322796,112.37600776322796,111.01979660131653,111.39873504638672,114393,23,12,2024,0.7667344322220382,113.22078595842633,112.116064453125,-1.8220509120396144,-0.7173294067382869,1.1047215053013275,113.09400177001953,110.6408462524414,110.88018798828125,107.14063262939453,108.52676391601562,1,1
2024-12-26,112.37600673696038,113.30341571997242,111.83751046216601,113.09400177001953,243785,26,12,2024,1.5218006945293405,113.31053488595145,112.39329020182292,-0.2165331159319237,0.7007115681966098,0.9172446841285335,110.6408462524414,110.88018798828125,107.14063262939453,108.52676391601562,109.18492126464844,1,0
2024-12-27,112.61533253472588,112.80480555397277,109.84307993461408,110.6408462524414,81745,27,12,2024,-2.1691296436452068,112.61391013009208,112.4271947224935,-1.9730638776506737,-1.78634847005209,0.18671540759858374,110.88018798828125,107.14063262939453,108.52676391601562,109.18492126464844,107.69906616210938,0,1
2024-12-30,109.83311061431925,110.88018798828125,108.30737494973307,110.88018798828125,127520,30,12,2024,0.21632312472896764,112.0269797188895,112.45844116210938,-1.146791730608257,-1.5782531738281307,-0.4314614432198738,107.14063262939453,108.52676391601562,109.18492126464844,107.69906616210938,107.2802505493164,1,0
2025-01-02,110.65082118693068,110.65082118693068,106.14341901998658,107.14063262939453,225256,2,1,2025,-3.372609143918426,110.84029497419085,112.12936045328776,-3.699662344796323,-4.988727823893228,-1.2890654790969052,108.52676391601562,109.18492126464844,107.69906616210938,107.2802505493164,106.31294250488281,0,1
2025-01-03,108.19768158386312,108.86581290686142,106.78164001950171,108.52676391601562,173857,3,1,2025,1.2937493951671986,110.3188956124442,111.89734242757162,-1.7921316964285694,-3.3705785115559905,-1.5784468151274211,109.18492126464844,107.69906616210938,107.2802505493164,106.31294250488281,105.8442611694336,1,1
2025-01-06,108.96553304262578,110.13227880446115,107.99824218537307,109.18492126464844,93241,6,1,2025,0.6064470411576428,110.12372698102679,111.73313446044922,-0.9388057163783543,-2.548213195800784,-1.6094074794224298,107.69906616210938,107.2802505493164,106.31294250488281,105.8442611694336,105.40547180175781,1,0
2025-01-07,108.69627973768446,108.75611011761552,106.65198886450122,107.69906616210938,189166,7,1,2025,-1.360861083498488,109.59520285470145,111.5017801920573,-1.89613669259208,-3.8027140299479214,-1.9065773373558415,107.2802505493164,106.31294250488281,105.8442611694336,105.40547180175781,105.00659942626953,0,0
2025-01-08,108.04810174270105,108.59657231521626,107.22041255440959,107.2802505493164,69936,8,1,2025,-0.38887580711476355,108.76466696602958,111.1328114827474,-1.4844164167131737,-3.8525609334309934,-2.3681445167178197,106.31294250488281,105.8442611694336,105.40547180175781,105.00659942626953,106.22319030761719,0,0
2025-01-09,107.28024091418668,107.49962912348892,106.31294250488281,106.31294250488281,33576,9,1,2025,-0.9016646022735775,108.14639500209263,110.72262369791666,-1.8334524972098194,-4.4096811930338475,-2.576228695824028,105.8442611694336,105.40547180175781,105.00659942626953,106.22319030761719,107.00102233886719,0,0
2025-01-10,106.70186555733036,107.63924886692375,105.24593447298246,105.8442611694336,77839,10,1,2025,-0.44085068516253045,107.4269768851144,110.0777598063151,-1.5827157156808056,-4.233498636881507,-2.650782921200701,105.40547180175781,105.00659942626953,106.22319030761719,107.00102233886719,108.09796142578125,0,0
2025-01-13,105.82430728531193,106.2531094267552,104.54786751887129,105.40547180175781,121518,13,1,2025,-0.4145613213487054,107.17909676688058,109.43887786865234,-1.7736249651227638,-4.033406066894528,-2.2597811017717646,105.00659942626953,106.22319030761719,107.00102233886719,108.09796142578125,109.08519744873047,0,0
2025-01-14,105.44536825471715,105.73456112354417,103.30135740523157,105.00659942626953,45242,14,1,2025,-0.3784171435031958,106.67621612548828,108.74282277425131,-1.66961669921875,-3.7362233479817775,-2.0666066487630275,106.22319030761719,107.00102233886719,108.09796142578125,109.08519744873047,107.51956939697266,0,1
2025-01-15,105.00659609519067,107.15059926852669,104.48804075783481,106.22319030761719,99931,15,1,2025,1.158585163213366,106.25311170305524,108.34593149820964,-0.029921395438051945,-2.12274119059245,-2.092819795154398,107.00102233886719,108.09796142578125,109.08519744873047,107.51956939697266,109.65361022949219,1,1
2025-01-16,107.15059829238022,107.72898400641725,106.42263662483016,107.00102233886719,82105,16,1,2025,0.732261974995696,106.15339115687779,108.10925954182943,0.8476311819893994,-1.1082372029622434,-1.9558683849516427,108.09796142578125,109.08519744873047,107.51956939697266,109.65361022949219,109.89293670654297,1,1
2025-01-17,107.01099458859528,109.50402871922613,107.01099458859528,108.09796142578125,196191,17,1,2025,1.0251669217141712,106.27020699637276,107.8892079671224,1.8277544294084862,0.20875345865884753,-1.6190009707496387,109.08519744873047,107.51956939697266,109.65361022949219,109.89293670654297,108.84587097167969,1,1
2025-01-20,108.09795809371005,109.19489155574786,107.69907112347734,109.08519744873047,60131,20,1,2025,0.9132790386866318,106.66624341692243,107.62195434570313,2.418954031808042,1.463243103027338,-0.9557109287807037,107.51956939697266,109.65361022949219,109.89293670654297,108.84587097167969,106.22319030761719,1,0
