Date,Open,High,Low,Close,Volume,Day,Month,Year,% Change,MM_7,MM_15,Delta_7,Delta_15,Delta_MM,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Raised,Next Raised
2025-04-04,339.0,340.57000732421875,331.7799987792969,331.7799987792969,606150,4,4,2025,-2.371703638608791,354.00428553989957,358.86200154622395,-22.224286760602695,-27.082002766927076,-4.857716006324381,334.3500061035156,334.3999938964844,356.1000061035156,347.5,351.5,0,1
2025-04-07,325.0,342.7799987792969,319.8599853515625,334.3500061035156,765288,7,4,2025,0.7746118915167965,349.46143014090404,357.07866821289065,-15.111424037388417,-22.728662109375023,-7.6172380719866055,334.3999938964844,356.1000061035156,347.5,351.5,354.45001220703125,1,1
2025-04-08,343.0,348.8999938964844,330.1600036621094,334.3999938964844,621867,8,4,2025,0.014950737866370467,345.8257141113281,355.57533365885416,-11.42572021484375,-21.175339762369788,-9.749619547526038,356.1000061035156,347.5,351.5,354.45001220703125,355.75,1,1
2025-04-09,338.0,358.0,336.0899963378906,356.1000061035156,474372,9,4,2025,6.489238218631255,345.45428466796875,355.3886678059896,10.645721435546875,0.7113382975260265,-9.934383138020848,347.5,351.5,354.45001220703125,355.75,346.3999938964844,1,0
2025-04-10,354.739990234375,356.1000061035156,341.1199951171875,347.5,684973,10,4,2025,-2.4150536242944276,343.8828560965402,354.6086669921875,3.617143903459805,-7.108666992187523,-10.725810895647328,351.5,354.45001220703125,355.75,346.3999938964844,343.75,0,1
2025-04-11,347.0,354.0,344.6499938964844,351.5,1277209,11,4,2025,1.151079136690658,342.21000017438615,353.86533406575523,9.289999825613847,-2.365334065755235,-11.655333891369082,354.45001220703125,355.75,346.3999938964844,343.75,339.25,1,1
2025-04-14,356.0,357.44000244140625,352.04998779296875,354.45001220703125,374720,14,4,2025,0.839263785784139,344.2971452985491,352.762001546224,10.152866908482167,1.6880106608072651,-8.464856247674902,355.75,346.3999938964844,343.75,339.25,343.8999938964844,1,1
2025-04-15,354.45001220703125,358.8999938964844,353.7900085449219,355.75,404047,15,4,2025,0.3667619546333656,347.72143118722096,351.902001953125,8.028568812779042,3.8479980468749773,-4.180570765904065,346.3999938964844,343.75,339.25,343.8999938964844,349.1000061035156,1,0
2025-04-16,354.79998779296875,354.79998779296875,343.0899963378906,346.3999938964844,182875,16,4,2025,-2.628251891360678,349.44285801478793,350.5653340657552,-3.042864118303555,-4.1653401692708485,-1.1224760509672933,343.75,339.25,343.8999938964844,349.1000061035156,351.3999938964844,0,0
2025-04-17,348.4800109863281,348.4800109863281,343.20001220703125,343.75,246897,17,4,2025,-0.7650097988385895,350.778573172433,349.07200113932294,-7.028573172433028,-5.322001139322936,1.706572033110092,339.25,343.8999938964844,349.1000061035156,351.3999938964844,349.25,0,0
2025-04-22,338.3500061035156,340.8599853515625,336.010009765625,339.25,442167,22,4,2025,-1.3090909090909042,348.3714294433594,347.69866739908855,-9.121429443359375,-8.44866739908855,0.6727620442708258,343.8999938964844,349.1000061035156,351.3999938964844,349.25,350.6000061035156,0,1
