Date,Open,High,Low,Close,Volume,Day,Month,Year,% Change,Raised,Next Raised,MM_7,MM_15,Delta_7,Delta_15,Delta_MM,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,LagR_1,LagR_2,LagR_3,LagR_4,LagR_5
2024-06-19,10.977033345558047,11.026124873061137,10.839574634011145,10.99666976928711,17907100,19,6,2024,-0.4444445979350786,0,1,11.037346703665596,11.22053108215332,-0.04067693437848696,-0.22386131286621058,-0.18318437848772362,11.045762062072754,11.035943984985352,11.035943984985352,10.888668060302734,11.065400123596191,1.0,0.0,1.0,0.0,0.0
2024-06-20,11.045763094612358,11.19303956132948,10.99667062691967,11.075218200683594,29501600,20,6,2024,0.7142928999819942,1,0,11.020515169416155,11.2048215230306,0.05470303126743836,-0.12960332234700545,-0.1843063536144438,10.99666976928711,11.045762062072754,11.035943984985352,11.035943984985352,10.888668060302734,0.0,1.0,0.0,1.0,0.0
2024-06-21,11.006489307730396,11.173403136068968,11.006489307730396,11.075218200683594,53470500,21,6,2024,0.0,0,1,11.021917751857213,11.186493746439616,0.05330044882638063,-0.11127554575602261,-0.16457599458240324,11.075218200683594,10.99666976928711,11.045762062072754,11.035943984985352,11.035943984985352,1.0,0.0,1.0,0.0,1.0
2024-06-24,11.055581253346954,11.193039032762202,11.016307468319614,11.11449146270752,32197300,24,6,2024,0.3546048602591112,1,1,11.054178237915039,11.171438725789388,0.06031322479248047,-0.05694726308186837,-0.11726048787434884,11.075218200683594,11.075218200683594,10.99666976928711,11.045762062072754,11.035943984985352,0.0,1.0,0.0,1.0,0.0
2024-06-25,11.045762748794393,11.202857891403946,11.006488963142006,11.173402786254883,43592000,25,6,2024,0.530040656786035,1,1,11.073815209524971,11.151147333780925,0.09958757672991148,0.022255452473958215,-0.07733212425595326,11.11449146270752,11.075218200683594,11.075218200683594,10.99666976928711,11.045762062072754,1.0,0.0,1.0,0.0,1.0
2024-06-26,11.094855718104398,11.310862017168924,11.06540061161954,11.242132186889648,26265300,26,6,2024,0.6151161105488301,1,1,11.103270666939872,11.14329261779785,0.13886151994977602,0.09883956909179759,-0.04002195085797844,11.173402786254883,11.11449146270752,11.075218200683594,11.075218200683594,10.99666976928711,1.0,1.0,0.0,1.0,0.0
2024-06-27,11.25195026397705,11.330497834628545,11.173402693325555,11.25195026397705,21499700,27,6,2024,0.08733287355269237,1,0,11.132726124354772,11.119728342692058,0.11922413962227907,0.13222192128499266,0.012997781662713592,11.242132186889648,11.173402786254883,11.11449146270752,11.075218200683594,11.075218200683594,1.0,1.0,1.0,0.0,1.0
2024-06-28,11.222495332337914,11.27158686248235,10.957396575025562,11.202857971191406,51418600,28,6,2024,-0.4363003002493926,0,1,11.162181581769671,11.109909884134929,0.04067638942173524,0.09294808705647739,0.052271697634742154,11.25195026397705,11.242132186889648,11.173402786254883,11.11449146270752,11.075218200683594,1.0,1.0,1.0,1.0,0.0
2024-07-01,11.21267708040479,11.291224655271716,11.124310824589259,11.242132186889648,19515400,1,7,2024,0.35057318230078405,1,1,11.186026436941964,11.109255345662435,0.05610574994768491,0.13287684122721366,0.07677109127952875,11.202857971191406,11.25195026397705,11.242132186889648,11.173402786254883,11.11449146270752,0.0,1.0,1.0,1.0,1.0
2024-07-02,11.242131583555388,11.369771619954292,11.183221373747218,11.25195026397705,20259500,2,7,2024,0.08733287355269237,1,0,11.211273874555316,11.113182767232258,0.04067638942173524,0.1387674967447925,0.09809110732305726,11.242132186889648,11.202857971191406,11.25195026397705,11.242132186889648,11.173402786254883,1.0,0.0,1.0,1.0,1.0
2024-07-03,11.330497928864435,11.359953034013499,11.153765425248233,11.173402786254883,32807200,3,7,2024,-0.6980787852718828,0,1,11.219689777919225,11.120382944742838,-0.046286991664342025,0.05301984151204486,0.09930683317638689,11.25195026397705,11.242132186889648,11.202857971191406,11.25195026397705,11.242132186889648,1.0,1.0,0.0,1.0,1.0
2024-07-04,11.242132186889648,11.251950867838254,11.163584612022722,11.242132186889648,7438600,4,7,2024,0.6151161105488301,1,0,11.22950826372419,11.143947219848632,0.01262392316545835,0.09818496704101598,0.08556104387555763,11.173402786254883,11.25195026397705,11.242132186889648,11.202857971191406,11.25195026397705,0.0,1.0,1.0,0.0,1.0
2024-07-05,11.242131498136605,11.271586602816885,11.026125212305777,11.11449146270752,39021700,5,7,2024,-1.13537825441139,0,0,11.211273874555316,11.149183718363444,-0.09678241184779601,-0.0346922556559246,0.062090156191871415,11.242132186889648,11.173402786254883,11.25195026397705,11.242132186889648,11.202857971191406,1.0,0.0,1.0,1.0,0.0
2024-07-08,11.124309628494181,11.143946988279964,11.035943382179862,11.045762062072754,28570100,8,7,2024,-0.6183764760211763,0,0,11.181818417140416,11.149838256835938,-0.13605635506766234,-0.1040761947631843,0.031980160304478034,11.11449146270752,11.242132186889648,11.173402786254883,11.25195026397705,11.242132186889648,0.0,1.0,0.0,1.0,1.0
2024-07-09,11.045762062072754,11.094854525176359,10.977033175544218,11.045762062072754,25686000,9,7,2024,0.0,0,1,11.15937614440918,11.149838256835938,-0.11361408233642578,-0.1040761947631843,0.009537887573241477,11.045762062072754,11.11449146270752,11.242132186889648,11.173402786254883,11.25195026397705,0.0,0.0,1.0,0.0,1.0
2024-07-10,11.11449137102295,11.251950085665184,11.035943801616215,11.193038940429688,29040100,10,7,2024,1.3333337938052248,1,1,11.152362823486328,11.16292953491211,0.040676116943359375,0.030109405517578125,-0.01056671142578125,11.045762062072754,11.045762062072754,11.11449146270752,11.242132186889648,11.173402786254883,0.0,0.0,0.0,1.0,0.0
2024-07-11,11.242131143361592,11.458137422375772,11.193038679536434,11.3206787109375,22185700,11,7,2024,1.1403495617867687,1,1,11.162181173052106,11.179293568929037,0.15849753788539367,0.1413851420084633,-0.017112395876930364,11.193038940429688,11.045762062072754,11.045762062072754,11.11449146270752,11.242132186889648,1.0,0.0,0.0,0.0,1.0
2024-07-12,11.30104323879619,11.448319706311798,11.30104323879619,11.428683280944824,16859800,12,7,2024,0.9540467737413572,1,0,11.19864981515067,11.202857907613119,0.23003346579415407,0.2258253733317055,-0.004208092462448576,11.3206787109375,11.193038940429688,11.045762062072754,11.045762062072754,11.11449146270752,1.0,1.0,0.0,0.0,0.0
2024-07-15,11.448319706311798,11.448319706311798,11.35013570675504,11.428683280944824,12421100,15,7,2024,0.0,0,1,11.225299971444267,11.223804028828939,0.20338330950055727,0.20487925211588554,0.0014959426153282607,11.428683280944824,11.3206787109375,11.193038940429688,11.045762062072754,11.045762062072754,1.0,1.0,1.0,0.0,0.0
2024-07-16,11.418863808581676,11.487592697143555,11.369771344025672,11.487592697143555,19050600,16,7,2024,0.5154523469641514,1,1,11.278600147792272,11.244750022888184,0.20899254935128297,0.2428426742553711,0.03385012490408812,11.428683280944824,11.428683280944824,11.3206787109375,11.193038940429688,11.045762062072754,0.0,1.0,1.0,1.0,0.0
2024-07-17,11.497411714462526,11.693780642083736,11.448319248466996,11.605414390563965,30589900,17,7,2024,1.0256430265821237,1,0,11.358550480433873,11.268968836466472,0.24686391013009157,0.33644555409749266,0.08958164396740109,11.487592697143555,11.428683280944824,11.428683280944824,11.3206787109375,11.193038940429688,1.0,0.0,1.0,1.0,1.0
2024-07-18,11.54650376051293,11.64468775257214,11.428682408225354,11.458137512207031,30271600,18,7,2024,-1.269035929270046,0,1,11.417461259024483,11.282714653015137,0.040676253182548194,0.17542285919189382,0.13474660600934563,11.605414390563965,11.487592697143555,11.428683280944824,11.428683280944824,11.3206787109375,1.0,1.0,0.0,1.0,1.0
2024-07-19,11.438501259954267,11.556323560015421,11.438501259954267,11.517048835754395,22774900,19,7,2024,0.514143973962633,1,1,11.463748386928014,11.30366071065267,0.05330044882638063,0.21338812510172467,0.16008767627534404,11.458137512207031,11.605414390563965,11.487592697143555,11.428683280944824,11.428683280944824,0.0,1.0,1.0,0.0,1.0
2024-07-22,11.4581375999085,11.644687841701481,11.438500239529828,11.595596313476562,23809300,22,7,2024,0.6820104598177945,1,0,11.50302233014788,11.327224985758464,0.09257398332868227,0.26837132771809813,0.17579734438941585,11.517048835754395,11.458137512207031,11.605414390563965,11.487592697143555,11.428683280944824,1.0,0.0,1.0,1.0,0.0
2024-07-23,11.59559621518404,11.61523263903538,11.526866390802173,11.566140174865723,20161400,23,7,2024,-0.25402866583589256,0,1,11.522659029279437,11.348170979817708,0.04348114558628602,0.21796919504801515,0.17448804946172913,11.595596313476562,11.517048835754395,11.458137512207031,11.605414390563965,11.487592697143555,1.0,1.0,0.0,1.0,1.0
2024-07-24,11.536685420374221,11.654506776133884,11.517048059567161,11.575959205627441,22727500,24,7,2024,0.08489462010028426,1,1,11.54369844709124,11.375008074442546,0.032260758536201806,0.20095113118489571,0.1686903726486939,11.566140174865723,11.595596313476562,11.517048835754395,11.458137512207031,11.605414390563965,0.0,1.0,1.0,0.0,1.0
2024-07-25,11.57595938221585,11.703599420326158,11.517048235256892,11.634870529174805,21585700,25,7,2024,0.508910946392449,1,1,11.564738137381417,11.40119063059489,0.07013239179338804,0.2336798985799149,0.16354750678652685,11.575959205627441,11.566140174865723,11.595596313476562,11.517048835754395,11.458137512207031,1.0,0.0,1.0,1.0,0.0
2024-07-26,11.605413617892413,11.664324760437012,11.536684731891086,11.664324760437012,23201600,26,7,2024,0.2531547831868819,1,0,11.573153904506139,11.437846183776855,0.09117085593087282,0.22647857666015625,0.13530772072928343,11.634870529174805,11.575959205627441,11.566140174865723,11.595596313476562,11.517048835754395,1.0,1.0,0.0,1.0,1.0
2024-07-29,11.654506856559495,11.66432553703078,11.546504180458054,11.605414390563965,38125500,29,7,2024,-0.5050474080836476,0,0,11.594193458557129,11.475156339009603,0.011220932006835938,0.1302580515543621,0.11903711954752616,11.664324760437012,11.634870529174805,11.575959205627441,11.566140174865723,11.595596313476562,1.0,1.0,1.0,0.0,1.0
2024-07-30,11.57595974846043,11.595597110188349,11.428683280944824,11.428683280944824,29077200,30,7,2024,-1.5228332541303846,0,0,11.581569807870048,11.50068442026774,-0.15288652692522398,-0.07200113932291607,0.0808853876023079,11.605414390563965,11.664324760437012,11.634870529174805,11.575959205627441,11.566140174865723,0.0,1.0,1.0,1.0,0.0
2024-07-31,11.389409318823603,11.517048422649804,11.301043065127825,11.369771957397461,66719000,31,7,2024,-0.515469036101357,0,1,11.549309185573033,11.512466621398925,-0.1795372281755725,-0.14269466400146413,0.03684256417410836,11.428683280944824,11.605414390563965,11.664324760437012,11.634870529174805,11.575959205627441,0.0,0.0,1.0,1.0,1.0
2024-08-01,11.536684638905916,11.772327334463352,11.418863291127199,11.52686595916748,37947400,1,8,2024,1.3816812013349944,1,1,11.543698583330427,11.52621243794759,-0.016832624162946175,0.0006535212198901519,0.017486145382836327,11.369771957397461,11.428683280944824,11.605414390563965,11.664324760437012,11.634870529174805,0.0,0.0,0.0,1.0,1.0
2024-08-02,11.487592863262035,11.65450668334961,11.477774182936674,11.65450668334961,29723800,2,8,2024,1.1073324235250093,1,0,11.554919651576451,11.541267331441244,0.09958703177315797,0.11323935190836565,0.013652320135207674,11.52686595916748,11.369771957397461,11.428683280944824,11.605414390563965,11.664324760437012,1.0,0.0,0.0,0.0,1.0
2024-08-05,11.615233168068182,11.693780739772848,11.369771772400872,11.634870529174805,28528000,5,8,2024,-0.16848550271851837,0,1,11.554919651576451,11.555013147989909,0.07995087759835329,0.07985738118489571,-9.34964134575722e-05,11.65450668334961,11.52686595916748,11.369771957397461,11.428683280944824,11.605414390563965,1.0,1.0,0.0,0.0,0.0
2024-08-06,11.595596558487616,11.890149479504453,11.585777878090814,11.79196548461914,27415700,6,8,2024,1.35020802380581,1,1,11.573154040745326,11.575304667154947,0.21881144387381468,0.2166608174641933,-0.002150626409621381,11.634870529174805,11.65450668334961,11.52686595916748,11.369771957397461,11.428683280944824,0.0,1.0,1.0,0.0,0.0
2024-08-07,11.850875833548365,12.331980878675623,11.821420728372708,12.282888412475586,48591300,7,8,2024,4.163198480327823,1,0,11.669936043875557,11.620469601949056,0.6129523686000287,0.6624188105265301,0.0494664419265014,11.79196548461914,11.634870529174805,11.65450668334961,11.52686595916748,11.369771957397461,1.0,0.0,1.0,1.0,0.0
2024-08-08,12.233796470727828,12.331981407337002,12.086520002175016,12.135611534118652,28173200,8,8,2024,-1.1990410839143206,0,1,11.770925794328962,11.665634536743164,0.36468573978969054,0.4699769973754879,0.10529125758579738,12.282888412475586,11.79196548461914,11.634870529174805,11.65450668334961,11.52686595916748,1.0,1.0,0.0,1.0,1.0
2024-08-09,12.214158408558072,12.253432193677774,12.086519309189715,12.223977088928223,19122000,9,8,2024,0.7281508192737984,1,0,11.892955098833356,11.712763086954753,0.3310219900948663,0.5112140019734692,0.1801920118786029,12.135611534118652,12.282888412475586,11.79196548461914,11.634870529174805,11.65450668334961,0.0,1.0,1.0,0.0,1.0
2024-08-12,12.273069392620316,12.322161857462975,12.165066719055176,12.165066719055176,17501300,12,8,2024,-0.4819247405691285,0,1,11.98412663596017,11.750727780659993,0.1809400830950061,0.41433893839518277,0.23339885530017668,12.223977088928223,12.135611534118652,12.282888412475586,11.79196548461914,11.634870529174805,1.0,0.0,1.0,1.0,0.0
2024-08-13,12.243614785040412,12.430165035378677,12.184703637566741,12.341798782348633,30082000,13,8,2024,1.4527833457470996,1,0,12.082311221531459,11.802438354492187,0.25948756081717406,0.5393604278564457,0.2798728670392716,12.165066719055176,12.223977088928223,12.135611534118652,12.282888412475586,11.79196548461914,0.0,1.0,0.0,1.0,1.0
2024-08-14,12.34179844927445,12.459619804681166,12.312343344512996,12.33198070526123,22128400,14,8,2024,-0.07955142731256304,0,1,12.181898389543806,11.852839787801107,0.15008231571742492,0.4791409174601231,0.3290586017426982,12.341798782348633,12.165066719055176,12.223977088928223,12.135611534118652,12.282888412475586,1.0,0.0,1.0,0.0,1.0
2024-08-15,12.420346066138816,12.911268850355542,12.351617175983963,12.793447494506836,48543500,15,8,2024,3.742033013794188,1,0,12.32496724809919,11.930078252156575,0.46848024640764585,0.8633692423502612,0.3948889959426154,12.33198070526123,12.341798782348633,12.165066719055176,12.223977088928223,12.135611534118652,0.0,1.0,0.0,1.0,0.0
2024-08-16,12.911268159613545,13.156729538589932,12.773810386657715,12.773810386657715,39842400,16,8,2024,-0.15349348060835766,0,0,12.395098958696638,12.00404396057129,0.37871142796107726,0.7697664260864254,0.39105499812534816,12.793447494506836,12.33198070526123,12.341798782348633,12.165066719055176,12.223977088928223,1.0,0.0,1.0,0.0,1.0
2024-08-19,12.803265489953843,12.86217663290695,12.724717923590267,12.773810386657715,29029900,19,8,2024,0.0,0,0,12.486270223345075,12.081937026977538,0.28754016331263976,0.6918733596801765,0.40433319636753673,12.773810386657715,12.793447494506836,12.33198070526123,12.341798782348633,12.165066719055176,0.0,1.0,0.0,1.0,0.0
2024-08-20,12.754173450721794,12.803265915420639,12.636352097261096,12.70508098602295,16424000,20,8,2024,-0.5380493255681462,0,0,12.554999351501465,12.167030207316081,0.15008163452148438,0.538050778706868,0.38796914418538364,12.773810386657715,12.773810386657715,12.793447494506836,12.33198070526123,12.341798782348633,0.0,0.0,1.0,0.0,1.0
2024-08-21,12.68544456195994,12.803265915420639,12.606896992986142,12.70508098602295,24177300,21,8,2024,0.0,0,1,12.632144246782575,12.256050809224446,0.07293673924037414,0.44903017679850343,0.3760934375581293,12.70508098602295,12.773810386657715,12.773810386657715,12.793447494506836,12.33198070526123,0.0,0.0,0.0,1.0,0.0
2024-08-22,12.714899844184401,12.7934474142575,12.67562605914785,12.763992309570312,25724200,22,8,2024,0.4636831800771013,1,1,12.692457607814244,12.338525899251302,0.07153470175606813,0.4254664103190109,0.35393170856294276,12.70508098602295,12.70508098602295,12.773810386657715,12.773810386657715,12.793447494506836,0.0,0.0,0.0,0.0,1.0
2024-08-23,12.82290336309586,12.970179821833629,12.813084682817104,12.84253978729248,33099000,23,8,2024,0.6153833049810986,1,0,12.765394619532994,12.417728106180826,0.0771451677594861,0.42481168111165424,0.34766651335216814,12.763992309570312,12.70508098602295,12.70508098602295,12.773810386657715,12.773810386657715,1.0,0.0,0.0,0.0,0.0
2024-08-26,12.871994891767857,12.979998502112384,12.773810898062973,12.84253978729248,20467700,26,8,2024,0.0,0,0,12.772407804216657,12.498239390055339,0.07013198307582336,0.34430039723714145,0.2741684141613181,12.84253978729248,12.763992309570312,12.70508098602295,12.70508098602295,12.773810386657715,1.0,1.0,0.0,0.0,0.0
2024-08-27,12.783629750456788,12.881813745483592,12.714899923941033,12.793447494506836,22335000,27,8,2024,-0.38226311616508246,0,0,12.77521310533796,12.565004857381185,0.01823438916887632,0.22844263712565116,0.21020824795677484,12.84253978729248,12.84253978729248,12.763992309570312,12.70508098602295,12.70508098602295,0.0,1.0,1.0,0.0,0.0
2024-08-28,12.80326626840667,12.832721373493701,12.577442235471251,12.714900016784668,21175200,28,8,2024,-0.6139664680368195,0,0,12.76679733821324,12.593805631001791,-0.051897321428571175,0.12109438578287701,0.1729917072114482,12.793447494506836,12.84253978729248,12.84253978729248,12.763992309570312,12.70508098602295,0.0,0.0,1.0,1.0,0.0
2024-08-29,12.695264292785662,12.744355825186261,12.557805567525492,12.626534461975098,17873300,29,8,2024,-0.6949764032192163,0,0,12.755576406206403,12.62653382619222,-0.12904194423130555,6.357828770120477e-07,0.12904258001418256,12.714900016784668,12.793447494506836,12.84253978729248,12.84253978729248,12.763992309570312,0.0,0.0,0.0,1.0,1.0
2024-08-30,12.538169141837445,12.636353142999601,12.518531779788436,12.626534461975098,50852200,30,8,2024,0.0,0,1,12.744355474199567,12.653370984395345,-0.11782101222446961,-0.026836522420246922,0.09098448980422269,12.626534461975098,12.714900016784668,12.793447494506836,12.84253978729248,12.84253978729248,0.0,0.0,0.0,0.0,1.0
2024-09-02,12.577441379224608,12.655988945016604,12.46943777398998,12.636351585388184,12639100,2,9,2024,0.07774994352289788,1,0,12.726121085030693,12.684789975484213,-0.08976949964250913,-0.04843839009602924,0.041331109546479894,12.626534461975098,12.626534461975098,12.714900016784668,12.793447494506836,12.84253978729248,0.0,0.0,0.0,0.0,0.0
2024-09-03,12.675625811074312,12.714899595342239,12.547985778113333,12.567623138427734,19701100,3,9,2024,-0.5438947032775032,0,1,12.686847278050013,12.699844932556152,-0.11922413962227907,-0.1322217941284176,-0.012997654506138545,12.636351585388184,12.626534461975098,12.626534461975098,12.714900016784668,12.793447494506836,1.0,0.0,0.0,0.0,0.0
2024-09-04,12.606897765720015,12.813085381004631,12.587260404092461,12.75417423248291,22848700,4,9,2024,1.4843784858949327,1,0,12.674223627362933,12.727991167704264,0.07995060511997742,0.02618306477864607,-0.053767540341331355,12.567623138427734,12.636351585388184,12.626534461975098,12.626534461975098,12.714900016784668,0.0,1.0,0.0,0.0,0.0
2024-09-05,12.705081083771327,12.783629589710333,12.685444659557245,12.734537124633789,14577100,5,9,2024,-0.15396612505973462,0,1,12.665807860238212,12.724063809712728,0.0687292643955768,0.010473314921060961,-0.058255949474515845,12.75417423248291,12.567623138427734,12.636351585388184,12.626534461975098,12.626534461975098,1.0,0.0,1.0,0.0,0.0
2024-09-06,12.685445339508352,12.832721806271245,12.675626658694574,12.75417423248291,20976300,6,9,2024,0.15420354628465915,1,1,12.671418462480817,12.722754732767742,0.08275577000209289,0.03141949971516844,-0.051336270286924446,12.734537124633789,12.75417423248291,12.567623138427734,12.636351585388184,12.626534461975098,0.0,1.0,0.0,1.0,0.0
2024-09-09,12.754173617230125,12.970179902908518,12.734537192910759,12.871994972229004,35098100,9,9,2024,0.9237817956573302,1,1,12.706484249659947,12.729300371805827,0.1655107225690564,0.1426946004231766,-0.022816122145879802,12.75417423248291,12.734537124633789,12.75417423248291,12.567623138427734,12.636351585388184,1.0,0.0,1.0,0.0,1.0
2024-09-10,12.773810717679721,13.078182311135883,12.773810717679721,12.999634742736816,27649100,10,9,2024,0.9916082999037235,1,0,12.759784289768763,12.748937288920084,0.23985045296805296,0.25069745381673236,0.0108470008486794,12.871994972229004,12.75417423248291,12.734537124633789,12.75417423248291,12.567623138427734,1.0,1.0,0.0,1.0,0.0
2024-09-11,13.058546604773396,13.058546604773396,12.78363010027022,12.803266525268555,21490600,11,9,2024,-1.5105671917280405,0,0,12.783629281180245,12.755482991536459,0.019637244088309913,0.04778353373209576,0.02814628964378585,12.999634742736816,12.871994972229004,12.75417423248291,12.734537124633789,12.75417423248291,1.0,1.0,1.0,0.0,1.0
2024-09-12,12.72471826547287,12.754173369560386,12.52834934428797,12.675625801086426,34492700,12,9,2024,-0.9969387416111086,0,0,12.79905823298863,12.749591890970866,-0.12343243190220399,-0.07396608988443987,0.04946634201776412,12.803266525268555,12.999634742736816,12.871994972229004,12.75417423248291,12.734537124633789,0.0,1.0,1.0,1.0,0.0
2024-09-13,12.714899056620645,12.763991518965758,12.4890750407383,12.498892784118652,21946500,13,9,2024,-1.3942744898056691,0,1,12.762589454650879,12.726682090759278,-0.26369667053222656,-0.22778930664062536,0.03590736389160121,12.675625801086426,12.803266525268555,12.999634742736816,12.871994972229004,12.75417423248291,0.0,0.0,1.0,1.0,1.0
2024-09-16,12.52835046081294,12.636353142999601,12.518531779788436,12.626534461975098,20765800,16,9,2024,1.0212238800754392,1,1,12.747160502842494,12.712281735738118,-0.12062604086739626,-0.08574727376302071,0.03487876710437554,12.498892784118652,12.675625801086426,12.803266525268555,12.999634742736816,12.871994972229004,0.0,0.0,0.0,1.0,1.0
2024-09-17,12.557804279025625,12.754173197562366,12.557804279025625,12.72471809387207,26068700,17,9,2024,0.7775976234227544,1,1,12.742952483040947,12.7076997756958,-0.01823438916887632,0.01701831817626953,0.03525270734514585,12.626534461975098,12.498892784118652,12.675625801086426,12.803266525268555,12.999634742736816,1.0,0.0,0.0,0.0,1.0
2024-09-18,12.626533844273952,12.901451281345091,12.6167161000907,12.744355201721191,26897100,18,9,2024,0.15432253747591496,1,0,12.72471823011126,12.709663454691569,0.019636971609932274,0.03469174702962263,0.015054775419690358,12.72471809387207,12.626534461975098,12.498892784118652,12.675625801086426,12.803266525268555,1.0,1.0,0.0,0.0,0.0
2024-09-19,12.763992482836992,12.87199515906338,12.655989806610606,12.714900016784668,44713200,19,9,2024,-0.2311233834140558,0,0,12.684041840689522,12.715554491678875,0.03085817609514585,-0.0006544748942065581,-0.03151265098935241,12.744355201721191,12.72471809387207,12.626534461975098,12.498892784118652,12.675625801086426,1.0,1.0,1.0,0.0,0.0
2024-09-20,12.724718805929074,12.763992591834127,12.498893834704333,12.528349876403809,41412300,20,9,2024,-1.4671774070940224,0,0,12.644768033708845,12.709008852640787,-0.11641815730503602,-0.18065897623697857,-0.06424081893194256,12.714900016784668,12.744355201721191,12.72471809387207,12.626534461975098,12.498892784118652,0.0,1.0,1.0,1.0,0.0
2024-09-23,12.469438380543863,12.626533519769474,12.420345915445639,12.51853084564209,20009400,23,9,2024,-0.07837449351739689,0,1,12.622325897216797,12.701154136657715,-0.10379505157470703,-0.18262329101562536,-0.07882823944091832,12.528349876403809,12.714900016784668,12.744355201721191,12.72471809387207,12.626534461975098,0.0,0.0,1.0,1.0,1.0
2024-09-24,12.55780498174237,12.665807658891037,12.459620048799279,12.528349876403809,22598600,24,9,2024,0.0784359673095203,1,0,12.626534053257533,12.698535919189453,-0.09818417685372438,-0.17018604278564453,-0.07200186593192015,12.51853084564209,12.528349876403809,12.714900016784668,12.744355201721191,12.72471809387207,0.0,0.0,0.0,1.0,1.0
2024-09-25,12.547986396005829,12.744355327015128,12.44980239868164,12.44980239868164,33524600,25,9,2024,-0.6269578874876891,0,1,12.601286615644183,12.678244463602702,-0.1514842169625421,-0.22844206492106167,-0.07695784795851957,12.528349876403809,12.51853084564209,12.528349876403809,12.714900016784668,12.744355201721191,1.0,0.0,0.0,0.0,1.0
2024-09-26,12.528349782902088,12.636352459244707,12.489075997290144,12.606897354125977,16241400,26,9,2024,1.261826898240348,1,1,12.58445508139474,12.669735145568847,0.022442272731236557,-0.06283779144287038,-0.08528006417410694,12.44980239868164,12.528349876403809,12.51853084564209,12.528349876403809,12.714900016784668,0.0,1.0,0.0,0.0,0.0
