Date,Open,High,Low,Close,Volume,Day,Month,Year,% Change,Raised,Next Raised,MM_7,MM_15,Delta_7,Delta_15,Delta_MM,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,LagR_1,LagR_2,LagR_3,LagR_4,LagR_5
2024-06-05,33.9580403982317,34.108927342339726,33.78940523554376,33.904788970947266,18627100,5,6,2024,0.13106808093414912,1,1,33.76277651105608,33.29414494832357,0.14201245989118405,0.6106440226236955,0.4686315627325115,33.860408782958984,34.24205780029297,34.42844772338867,33.5053825378418,33.54976272583008,0.0,0.0,1.0,0.0,1.0
2024-06-06,33.97579047466188,34.36631898130445,33.96691636577099,34.06454849243164,25944100,6,6,2024,0.47120045967923296,1,0,33.936485290527344,33.29296137491862,0.12806320190429688,0.7715871175130218,0.6435239156087249,33.904788970947266,33.860408782958984,34.24205780029297,34.42844772338867,33.5053825378418,1.0,0.0,0.0,1.0,0.0
2024-06-07,33.92253982963023,34.14442980049747,32.7154578463889,32.786460876464844,46003600,7,6,2024,-3.7519581868251106,0,1,33.82744216918945,33.27284342447917,-1.0409812927246094,-0.48638254801432623,0.5545987447102831,34.06454849243164,33.904788970947266,33.860408782958984,34.24205780029297,34.42844772338867,1.0,1.0,0.0,0.0,1.0
2024-06-10,33.008352063796096,33.78053162862741,32.9462231405254,33.28349685668945,32560900,10,6,2024,1.5159793614119454,1,1,33.795744214739116,33.32077204386393,-0.5122473580496631,-0.03727518717447964,0.4749721708751835,32.786460876464844,34.06454849243164,33.904788970947266,33.860408782958984,34.24205780029297,0.0,1.0,1.0,0.0,0.0
2024-06-11,33.55863810477219,33.72727325215504,33.28349334094247,33.42550277709961,31131300,11,6,2024,0.42665565166304376,1,0,33.652466365269255,33.37461725870768,-0.2269635881696459,0.05088551839192945,0.27784910656157535,33.28349685668945,32.786460876464844,34.06454849243164,33.904788970947266,33.860408782958984,1.0,0.0,1.0,1.0,0.0
2024-06-12,33.729703232060004,33.820986555094365,32.50648789932752,32.698184967041016,52182400,12,6,2024,-2.175936783685095,0,0,33.43191310337612,33.384116617838544,-0.7337281363351025,-0.6859316507975279,0.04779648553757454,33.42550277709961,33.28349685668945,32.786460876464844,34.06454849243164,33.904788970947266,1.0,1.0,0.0,1.0,1.0
2024-06-13,32.77121523045614,33.03593826676744,31.812722903457594,32.36956024169922,46233500,13,6,2024,-1.0050243635022604,0,0,33.21893474033901,33.342122395833336,-0.84937449863979,-0.972562154134117,-0.12318765549432698,32.698184967041016,33.42550277709961,33.28349685668945,32.786460876464844,34.06454849243164,0.0,1.0,1.0,0.0,1.0
2024-06-14,32.39694681107781,32.40607375037317,31.173731493605295,31.65753936767578,53534900,14,6,2024,-2.1996618696913717,0,1,32.89789908272879,33.27455317179362,-1.2403597150530103,-1.617013804117839,-0.37665408906482867,32.36956024169922,32.698184967041016,33.42550277709961,33.28349685668945,32.786460876464844,0.0,0.0,1.0,1.0,0.0
2024-06-17,31.411068643830973,32.06831967165534,31.2832706066952,31.776208877563477,40941800,17,6,2024,0.37485386501283635,1,1,32.570993423461914,33.226729202270505,-0.7947845458984375,-1.4505203247070284,-0.6557357788085909,31.65753936767578,32.36956024169922,32.698184967041016,33.42550277709961,33.28349685668945,0.0,0.0,0.0,1.0,1.0
2024-06-18,31.849239682690012,32.99029873398866,31.78534065439616,32.771217346191406,36180700,18,6,2024,3.1313001260212747,1,1,32.56881577628,33.22157122294108,0.20240156991140879,-0.45035387674967353,-0.6527554466610823,31.776208877563477,31.65753936767578,32.36956024169922,32.698184967041016,33.42550277709961,1.0,0.0,0.0,0.0,1.0
2024-06-19,32.77121494225715,32.972038952633866,32.46997370333866,32.79859924316406,20776200,19,6,2024,0.08355471413648008,1,1,32.49954468863351,33.17149365743001,0.2990545545305494,-0.37289441426595005,-0.6719489687964995,32.771217346191406,31.776208877563477,31.65753936767578,32.36956024169922,32.698184967041016,1.0,1.0,0.0,0.0,0.0
2024-06-20,33.06332783968737,33.674933813327335,33.04507047718882,33.31892395019531,39442900,20,6,2024,1.5864235639261315,1,1,32.48431914193289,33.15906308492025,0.8346048082624193,0.15986086527506416,-0.6747439429873552,32.79859924316406,32.771217346191406,31.776208877563477,31.65753936767578,32.36956024169922,1.0,1.0,1.0,0.0,0.0
