Date,Open,High,Low,Close,Volume,Day,Month,Year,% Change,Raised,Next Raised,MM_7,MM_15,Delta_7,Delta_15,Delta_MM,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,LagR_1,LagR_2,LagR_3,LagR_4,LagR_5
2024-06-21,209.41064929966387,210.90366690915465,206.14591867526494,206.52415466308594,246421400,21,6,2024,-1.0444504867548998,0,1,211.57197788783483,202.78961995442708,-5.047823224748896,3.734534708658856,8.782357933407752,208.70396423339844,213.29248046875,215.6614227294922,211.50088500976562,213.2427520751953,0.0,0.0,1.0,0.0,1.0
2024-06-24,206.75309943026167,211.70991411236912,205.6283545307824,207.171142578125,80727000,24,6,2024,0.3132746947176912,1,1,210.8709716796875,203.84402262369792,-3.6998291015625,3.3271199544270758,7.026949055989576,206.52415466308594,208.70396423339844,213.29248046875,215.6614227294922,211.50088500976562,0.0,0.0,0.0,1.0,0.0
2024-06-25,208.17643126307132,210.39606187439708,207.63895156671146,208.09681701660156,56713900,25,6,2024,0.4468163021920324,1,1,210.1358380998884,204.84202270507814,-2.0390210832868263,3.254794311523426,5.293815394810252,207.171142578125,206.52415466308594,208.70396423339844,213.29248046875,215.6614227294922,1.0,0.0,0.0,0.0,1.0
2024-06-26,210.51548557795786,213.8598456726642,209.65948819693895,212.25733947753906,66213200,26,6,2024,1.999320566544549,1,1,210.24390302385603,206.09615681966145,2.0134364536830276,6.161182657877617,4.14774620419459,208.09681701660156,207.171142578125,206.52415466308594,208.70396423339844,213.29248046875,1.0,1.0,0.0,0.0,0.0
2024-06-27,213.69064352295018,214.73575892320002,211.36153961685812,213.1033935546875,49772700,27,6,2024,0.3985982671934618,1,0,209.87847028459822,207.3058339436849,3.2249232700892776,5.797559611002612,2.572636340913334,212.25733947753906,208.09681701660156,207.171142578125,206.52415466308594,208.70396423339844,1.0,1.0,1.0,0.0,0.0
2024-06-28,214.76559269472423,215.06419922920637,209.3210543856748,209.63955688476562,82542700,28,6,2024,-1.6254253919391393,0,1,209.35662405831474,208.37682393391927,0.2829328264508888,1.262732950846356,0.9798001243954673,213.1033935546875,212.25733947753906,208.09681701660156,207.171142578125,206.52415466308594,1.0,1.0,1.0,1.0,0.0
2024-07-01,211.10273143743845,216.4974998735104,210.933524598722,215.7410430908203,60402900,1,7,2024,2.9104651320211117,1,1,210.36192103794642,209.69466044108074,5.379122052873896,6.04638264973957,0.667260596865674,209.63955688476562,213.1033935546875,212.25733947753906,208.09681701660156,207.171142578125,0.0,1.0,1.0,1.0,1.0
2024-07-02,215.1438424446849,219.35416325375095,214.09874221485333,219.2446746826172,58046200,2,7,2024,1.623998633547874,1,1,212.17913818359375,211.4962361653646,7.0655364990234375,7.748438517252595,0.6829020182291572,215.7410430908203,209.63955688476562,213.1033935546875,212.25733947753906,208.09681701660156,1.0,0.0,1.0,1.0,1.0
2024-07-03,218.97591935149836,220.51870727539062,218.01043340115498,220.51870727539062,37369800,3,7,2024,0.581100815615132,1,1,214.085933140346,212.45176798502604,6.432774135044639,8.066939290364587,1.6341651553199483,219.2446746826172,215.7410430908203,209.63955688476562,213.1033935546875,212.25733947753906,1.0,1.0,0.0,1.0,1.0
2024-07-05,220.61823649717394,225.39589603978789,220.61823649717394,225.28640747070312,60412400,5,7,2024,2.1620388828773818,1,1,216.54158891950334,213.33231608072916,8.744818551199785,11.954091389973968,3.209272838774183,220.51870727539062,219.2446746826172,215.7410430908203,209.63955688476562,213.1033935546875,1.0,1.0,1.0,0.0,1.0
2024-07-08,226.03290864697604,226.78938062149984,222.21078721739227,226.759521484375,59085900,8,7,2024,0.6538849947542724,1,1,218.6133292061942,214.23343404134116,8.146192278180791,12.526087443033845,4.379895164853053,225.28640747070312,220.51870727539062,219.2446746826172,215.7410430908203,209.63955688476562,1.0,1.0,1.0,1.0,0.0
2024-07-09,226.8690002119573,228.33215871662,225.3162642938077,227.61550903320312,48076100,9,7,2024,0.37748692677810336,1,1,220.68648856026786,215.3077423095703,6.929020472935264,12.307766723632824,5.37874625069756,226.759521484375,225.28640747070312,220.51870727539062,219.2446746826172,215.7410430908203,1.0,1.0,1.0,1.0,1.0
2024-07-10,228.23262994836378,231.9950331368443,228.1828596567971,231.89549255371094,62627700,10,7,2024,1.8803567202810845,1,0,223.86590794154577,216.3900136311849,8.029584612165166,15.505478922526038,7.4758943103608715,227.61550903320312,226.759521484375,225.28640747070312,220.51870727539062,219.2446746826172,1.0,1.0,1.0,1.0,1.0
2024-07-11,230.31290687462652,231.30825199534104,224.7190721562944,226.5106964111328,64710600,11,7,2024,-2.322078830976382,0,1,225.40442984444755,217.27122802734374,1.1062665666852638,9.239468383789074,8.13320181710381,231.89549255371094,227.61550903320312,226.759521484375,225.28640747070312,220.51870727539062,1.0,1.0,1.0,1.0,1.0
2024-07-12,227.85438851986095,231.55707334519846,227.61550023869842,229.4668426513672,53046500,12,7,2024,1.3050801958017777,1,1,226.86473955426897,218.655419921875,2.6021030970982224,10.811422729492193,8.20931963239397,226.5106964111328,231.89549255371094,227.61550903320312,226.759521484375,225.28640747070312,0.0,1.0,1.0,1.0,1.0
2024-07-15,235.37920328245679,236.12571210202407,232.00498402552307,233.3088836669922,62631300,15,7,2024,1.6743338476410186,1,1,228.69190761021204,220.44106852213542,4.616976056780146,12.867815144856763,8.250839088076617,229.4668426513672,226.5106964111328,231.89549255371094,227.61550903320312,226.759521484375,1.0,0.0,1.0,1.0,1.0
2024-07-16,233.90608352734432,235.17017597600105,231.24851410299036,233.7269287109375,43234300,16,7,2024,0.17918093703710447,1,0,229.89769635881697,222.21145426432292,3.8292323521205276,11.515474446614576,7.686242094494048,233.3088836669922,229.4668426513672,226.5106964111328,231.89549255371094,227.61550903320312,1.0,1.0,0.0,1.0,1.0
2024-07-17,228.38191396445072,230.38256719376508,225.5849968618027,227.8145751953125,57345900,17,7,2024,-2.529598770767716,0,0,230.04841831752233,223.52597147623698,-2.2338431222098336,4.288603719075525,6.522446841285358,233.7269287109375,233.3088836669922,229.4668426513672,226.5106964111328,231.89549255371094,1.0,1.0,1.0,0.0,1.0
2024-07-18,229.20807059344992,229.3673294560276,221.23536173419896,223.13645935058594,66034600,18,7,2024,-2.053475218043388,0,1,229.40855407714844,224.2512461344401,-6.2720947265625,-1.1147867838541572,5.157307942708343,227.8145751953125,233.7269287109375,233.3088836669922,229.4668426513672,226.5106964111328,0.0,1.0,1.0,1.0,0.0
2024-07-19,223.773474302542,225.74425318618754,222.24063446922685,223.26583862304688,49151500,19,7,2024,0.057982130234335294,1,0,228.17574637276786,224.92874247233073,-4.909907749720986,-1.6629038492838504,3.247003900437136,223.13645935058594,227.8145751953125,233.7269287109375,233.3088836669922,229.4668426513672,0.0,0.0,1.0,1.0,1.0
2024-07-22,225.9532706718539,226.71969060050867,222.051519961604,222.91748046875,48201800,22,7,2024,-0.15602841726495287,0,1,227.6624298095703,225.81393737792968,-4.7449493408203125,-2.896456909179676,1.8484924316406364,223.26583862304688,223.13645935058594,227.8145751953125,233.7269287109375,233.3088836669922,1.0,0.0,0.0,1.0,1.0
2024-07-23,223.3255956520461,225.88364008312746,221.64345984915792,223.96261596679688,39960300,23,7,2024,0.46884411928986847,1,0,226.87611171177454,226.36204223632814,-2.9134957449776664,-2.3994262695312614,0.514069475446405,222.91748046875,223.26583862304688,223.13645935058594,227.8145751953125,233.7269287109375,0.0,1.0,0.0,0.0,1.0
2024-07-24,222.9572958470105,223.75357494115906,216.1192800710717,217.522705078125,61777600,24,7,2024,-2.875440108998639,0,0,224.6209433419364,226.24724426269532,-7.098238263811396,-8.724539184570318,-1.626300920758922,223.96261596679688,222.91748046875,223.26583862304688,223.13645935058594,227.8145751953125,1.0,0.0,1.0,0.0,0.0
2024-07-25,217.91089956980477,219.8219755631398,213.62096453779796,216.4776153564453,51391200,25,7,2024,-0.4804508666368168,0,1,222.15675571986608,225.97783813476562,-5.679140363420771,-9.500222778320307,-3.8210824148995357,217.522705078125,223.96261596679688,222.91748046875,223.26583862304688,223.13645935058594,0.0,1.0,0.0,1.0,0.0
2024-07-26,217.68198025772855,218.46831142772768,215.0044993866062,216.9454345703125,41601300,26,7,2024,0.216105121583543,1,1,220.60402134486608,225.4217732747396,-3.6585867745535836,-8.476338704427093,-4.817751929873509,216.4776153564453,217.522705078125,223.96261596679688,222.91748046875,223.26583862304688,0.0,0.0,1.0,0.0,1.0
2024-07-29,215.95008057489312,218.27918447457574,214.74570631572197,217.22412109375,36311800,29,7,2024,0.12845927087126174,1,1,219.75940159388952,224.78607991536458,-2.535280500139521,-7.561958821614581,-5.02667832147506,216.9454345703125,216.4776153564453,217.522705078125,223.96261596679688,222.91748046875,1.0,0.0,0.0,1.0,0.0
2024-07-30,218.16970866418467,219.30440154226625,215.11399172426283,217.78152465820312,41643800,30,7,2024,0.25660297836471724,1,1,218.9759281703404,224.13048095703124,-1.194403512137285,-6.348956298828114,-5.154552786690829,217.22412109375,216.9454345703125,216.4776153564453,217.522705078125,223.96261596679688,1.0,1.0,0.0,0.0,1.0
2024-07-31,220.40921389598267,222.77814001369308,219.60298682237814,221.04623413085938,50036300,31,7,2024,1.49907549677597,1,0,218.70860726492745,223.40719706217448,2.3376268659319237,-2.3609629313151004,-4.698589797247024,217.78152465820312,217.22412109375,216.9454345703125,216.4776153564453,217.522705078125,1.0,1.0,1.0,0.0,0.0
2024-08-01,223.325554402556,223.435042960857,216.00977771238428,217.34353637695312,62501000,1,8,2024,-1.6750784144615838,0,1,217.76302446637834,222.79605305989583,-0.4194880894252151,-5.452516682942701,-5.033028593517486,221.04623413085938,217.78152465820312,217.22412109375,216.9454345703125,216.4776153564453,1.0,1.0,1.0,1.0,0.0
2024-08-02,218.1298614428512,224.54984915998065,216.69657732981517,218.83656311035156,105568600,2,8,2024,0.6869432412330845,1,0,217.95071847098214,222.08736775716145,0.8858446393694237,-3.2508046468098826,-4.136649286179306,217.34353637695312,221.04623413085938,217.78152465820312,217.22412109375,216.9454345703125,0.0,1.0,1.0,1.0,1.0
2024-08-05,198.16324716744046,212.506173331003,195.0876345333798,208.29586791992188,119548600,5,8,2024,-4.8166974661882245,0,0,216.78189740862166,220.41983337402343,-8.486029488699785,-12.123965454101551,-3.6379359654017662,218.83656311035156,217.34353637695312,221.04623413085938,217.78152465820312,217.22412109375,1.0,0.0,1.0,1.0,1.0
2024-08-06,204.34434168651262,209.01251239840335,200.13403637997632,206.26535034179688,69660500,6,8,2024,-0.9748237439379359,0,1,215.25617109026228,218.58906148274738,-8.99082074846541,-12.323711140950508,-3.3328903924850977,208.29586791992188,218.83656311035156,217.34353637695312,221.04623413085938,217.78152465820312,0.0,1.0,0.0,1.0,1.0
2024-08-07,205.9369016050796,212.64553325809877,205.4292810556757,208.84332275390625,63516400,7,8,2024,1.2498329980471734,1,1,214.0589141845703,217.32431131998698,-5.2155914306640625,-8.480988566080725,-3.265397135416663,206.26535034179688,208.29586791992188,218.83656311035156,217.34353637695312,221.04623413085938,0.0,0.0,1.0,0.0,1.0
2024-08-08,212.1179963940502,213.2029189157903,207.85792055043288,212.3170623779297,47161100,8,8,2024,1.6633232885864269,1,1,213.27827671595983,216.60301818847657,-0.9612143380301461,-4.285955810546881,-3.3247414725167346,208.84332275390625,206.26535034179688,208.29586791992188,218.83656311035156,217.34353637695312,1.0,0.0,0.0,1.0,0.0
2024-08-09,211.1127158331721,215.77092392101787,210.98331610147795,215.2334442138672,42201600,9,8,2024,1.3735974882443713,1,1,212.44787815638952,216.0675252278646,2.7855660574776664,-0.8340810139974053,-3.6196470714750717,212.3170623779297,208.84332275390625,206.26535034179688,208.29586791992188,218.83656311035156,1.0,1.0,0.0,0.0,1.0
2024-08-12,215.31315848368175,218.7410960979999,214.8448035806853,216.76803588867188,38028100,12,8,2024,0.7129894150092353,1,1,212.36566380092077,215.65756225585938,4.402372087751104,1.1104736328125,-3.291898454938604,215.2334442138672,212.3170623779297,208.84332275390625,206.26535034179688,208.29586791992188,1.0,1.0,1.0,0.0,0.0
2024-08-13,218.2428558389481,221.11277276612057,218.2428558389481,220.4949493408203,44155300,13,8,2024,1.7193095083735122,1,1,212.60257611955916,215.42638448079427,7.892373221261153,5.068564860026044,-2.823808361235109,216.76803588867188,215.2334442138672,212.3170623779297,208.84332275390625,206.26535034179688,1.0,1.0,1.0,1.0,0.0
2024-08-14,219.7973936824548,222.24876826808693,218.93043078284688,220.943359375,41960600,14,8,2024,0.20336521789738882,1,1,214.40936061314173,215.65442810058593,6.533998761858271,5.288931274414068,-1.245067487444203,220.4949493408203,216.76803588867188,215.2334442138672,212.3170623779297,208.84332275390625,1.0,1.0,1.0,1.0,1.0
2024-08-15,223.81327127421198,224.56064415441705,221.97970491871703,223.93284606933594,46414000,15,8,2024,1.3530556893823542,1,1,216.93328857421875,216.1514434814453,6.9995574951171875,7.781402587890625,0.7818450927734375,220.943359375,220.4949493408203,216.76803588867188,215.2334442138672,212.3170623779297,1.0,1.0,1.0,1.0,1.0
2024-08-16,223.1356500786779,226.03546056539557,222.86659157853387,225.25819396972656,44340200,16,8,2024,0.5918506032742687,1,0,219.2782701764788,216.70562744140625,5.979923793247764,8.552566528320312,2.5726427350725487,223.93284606933594,220.943359375,220.4949493408203,216.76803588867188,215.2334442138672,1.0,1.0,1.0,1.0,1.0
2024-08-19,224.92933693390268,225.19839542072495,222.2587166767679,225.09873962402344,40687800,19,8,2024,-0.07078736755057324,0,1,221.1042240687779,217.23060201009113,3.9945155552455276,7.868137613932305,3.8736220586867773,225.25819396972656,223.93284606933594,220.943359375,220.4949493408203,216.76803588867188,1.0,1.0,1.0,1.0,1.0
2024-08-20,224.9791850293864,226.3742750764108,224.6602986155859,225.71658325195312,30299000,20,8,2024,0.2744767158455286,1,0,222.60181535993303,217.75960591634114,3.1147678920200974,7.956977335611981,4.842209443591884,225.09873962402344,225.25819396972656,223.93284606933594,220.943359375,220.4949493408203,0.0,1.0,1.0,1.0,1.0
2024-08-21,225.7265541171402,227.18143154067607,224.26170199000447,225.60696411132812,34765500,21,8,2024,-0.04856494770817399,0,0,223.86451939174108,218.06365458170572,1.7424447195870414,7.543309529622405,5.800864810035364,225.71658325195312,225.09873962402344,225.25819396972656,223.93284606933594,220.943359375,1.0,0.0,1.0,1.0,1.0
2024-08-22,226.9920749311584,227.54015139464096,223.11570169720306,223.74349975585938,43695300,22,8,2024,-0.8259782063062548,0,1,224.32859802246094,218.49031880696614,-0.5850982666015625,5.253180948893231,5.838279215494794,225.60696411132812,225.71658325195312,225.09873962402344,225.25819396972656,223.93284606933594,0.0,1.0,0.0,1.0,1.0
2024-08-23,224.86956599566977,227.42059644239848,223.5442228703079,226.04542541503906,38677300,23,8,2024,1.028823479426877,1,1,225.05746459960938,218.97090962727864,0.9879608154296875,7.074515787760419,6.086554972330731,223.74349975585938,225.60696411132812,225.71658325195312,225.09873962402344,225.25819396972656,0.0,0.0,1.0,0.0,1.0
2024-08-26,225.96568932825608,226.48387210620078,223.10574735994538,226.38421630859375,30602200,26,8,2024,0.14987735006477543,1,1,225.40766034807478,220.17679951985676,0.9765559605189651,6.207416788736992,5.230860828218027,226.04542541503906,223.74349975585938,225.60696411132812,225.71658325195312,225.09873962402344,1.0,0.0,0.0,1.0,0.0
